player_id,last_transfer_to_club_id,last_transfer_date,last_transfer_fee,last_transfer_club_name,last_transfer_club_country,last_transfer_club_league,last_transfer_club_league_tier
294191,428,2019-07-01,free transfer,Górnik Zabrze,Poland,PKO BP Ekstraklasa,First Tier
294321,447,2023-02-15,€550k,HNK Hajduk Split,Croatia,SuperSport HNL,First Tier
294772,238,2023-07-11,€1.80m,Lech Poznan,Poland,PKO BP Ekstraklasa,First Tier
294808,18487,2023-08-09,€12.50m,Al-Ahli SFC,Saudi Arabia,Saudi Pro League,First Tier
294817,8024,2023-01-01,,FC Arouca,Portugal,Liga Portugal,First Tier
295024,36,2024-06-30,End of loan,Fenerbahce,Türkiye,Süper Lig,First Tier
295060,337,2023-07-01,free transfer,Birmingham City,England,Championship,Second Tier
295183,1390,2024-06-30,End of loan,Cagliari Calcio,Italy,Serie A,First Tier
295313,703,2022-07-01,€20.50m,Nottingham Forest,England,Premier League,First Tier
295327,71665,2023-09-07,€2.50m,Al-Okhdood Club,Saudi Arabia,Saudi Pro League,First Tier
295330,1003,2017-08-03,€27.70m,Leicester City,England,Championship,Second Tier
295495,168,2023-08-08,€150k,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
295509,23184,2022-03-28,free transfer,KFUM-Kameratene Oslo,Norway,Eliteserien,First Tier
295764,28844,2022-01-21,€2.40m,Al-Taawoun FC,Saudi Arabia,Saudi Pro League,First Tier
296356,3057,2024-01-24,,Standard Liège,Belgium,Jupiler Pro League,First Tier
296384,2440,2023-01-31,€800k,D.C. United,United States,Major League Soccer,First Tier
296397,167,2022-07-01,€5.00m,FC Augsburg,Germany,Bundesliga,First Tier
296422,5,2024-06-30,End of loan,AC Milan,Italy,Serie A,First Tier
296428,269,2021-06-30,End of loan,Holstein Kiel,Germany,2. Bundesliga,Second Tier
296499,6456,2019-07-05,free transfer,GKS Katowice,Poland,Fortuna 1 Liga,Second Tier
296622,583,2023-07-06,free transfer,Paris Saint-Germain,France,Ligue 1,First Tier
297070,681,2023-07-01,free transfer,Real Sociedad,Spain,LaLiga,First Tier
297194,940,2022-06-30,End of loan,Celta de Vigo,Spain,LaLiga,First Tier
297234,88,2022-07-01,free transfer,Widzew Lodz,Poland,PKO BP Ekstraklasa,First Tier
297257,371,2024-05-31,End of loan,Celtic FC,Scotland,Scottish Premiership,First Tier
297583,79,2023-07-11,€3.80m,VfB Stuttgart,Germany,Bundesliga,First Tier
297680,2311,2022-07-01,free transfer,SK Sigma Olomouc,Czech Republic,Fortuna Liga,First Tier
298091,1003,2023-01-31,€17.00m,Leicester City,England,Championship,Second Tier
298197,1108,2020-08-17,End of loan,Deportivo Alavés,Spain,LaLiga,First Tier
298477,350,2019-08-02,€19.10m,Sheffield United,England,Premier League,First Tier
298575,331,2018-01-01,,CA Osasuna,Spain,LaLiga,First Tier
298583,1049,2024-06-30,End of loan,Valencia CF,Spain,LaLiga,First Tier
298635,380,2022-08-02,€300k,US Salernitana 1919,Italy,Serie A,First Tier
298976,3709,2022-08-01,€10.00m,Getafe CF,Spain,LaLiga,First Tier
299587,7087,2023-07-01,free transfer,MFK Ruzomberok,Slovakia,Nike Liga,First Tier
299839,11282,2023-02-03,?,Alanyaspor,Türkiye,Süper Lig,First Tier
300422,6112,2023-07-11,free transfer,Piast Gliwice,Poland,PKO BP Ekstraklasa,First Tier
300532,1083,2024-06-30,End of loan,FK Rostov,Russia,Premier Liga,First Tier
300716,11,2024-06-30,End of loan,Arsenal FC,England,Premier League,First Tier
301238,2919,2022-07-01,€4.15m,AC Monza,Italy,Serie A,First Tier
301824,2300,2022-07-01,free transfer,Jagiellonia Bialystok,Poland,PKO BP Ekstraklasa,First Tier
302371,720,2020-10-04,€3.20m,FC Porto,Portugal,Liga Portugal,First Tier
303116,430,2019-06-30,End of loan,ACF Fiorentina,Italy,Serie A,First Tier
303219,79,2024-07-01,€4.00m,VfB Stuttgart,Germany,Bundesliga,First Tier
303254,5,2021-07-01,€34.40m,AC Milan,Italy,Serie A,First Tier
303259,368,2023-08-24,€10.00m,Sevilla FC,Spain,LaLiga,First Tier
303440,377,2022-07-01,?,FC Banik Ostrava,Czech Republic,Fortuna Liga,First Tier
303657,46,2024-06-30,End of loan,Inter Milan,Italy,Serie A,First Tier
303766,1011,2023-08-01,?,Halmstads BK,Sweden,Allsvenskan,First Tier
304144,27114,2022-07-01,free transfer,KF Egnatia,Albania,Kategoria Superiore,First Tier
304870,10503,2023-07-25,free transfer,Deportes Tolima,Colombia,Liga Dimayor Apertura,First Tier
305946,982,2021-07-07,free transfer,CD Nacional,Portugal,Liga Portugal 2,Second Tier
305947,252,2022-01-31,€1.50m,Genoa CFC,Italy,Serie A,First Tier
306024,29,2016-08-31,€1.80m,Everton FC,England,Premier League,First Tier
306166,10484,2023-09-12,?,Kasimpasa,Türkiye,Süper Lig,First Tier
306462,36,2020-08-11,free transfer,Fenerbahce,Türkiye,Süper Lig,First Tier
306668,2425,2022-01-05,free transfer,Rio Ave FC,Portugal,Liga Portugal,First Tier
307058,46,2024-07-01,free transfer,Inter Milan,Italy,Serie A,First Tier
307094,43,2023-07-24,?,Heart of Midlothian FC,Scotland,Scottish Premiership,First Tier
307183,2036,2024-07-01,?,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
307800,354,2023-07-01,free transfer,KV Mechelen,Belgium,Jupiler Pro League,First Tier
307823,3884,2024-05-31,End of loan,AFC Wimbledon,England,League Two,Fourth Tier
307870,3229,2023-01-01,?,Al-Rayyan SC,Qatar,Qatar Stars League,First Tier
307924,533,2023-08-30,€14.00m,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
308133,290,2023-08-28,€700k,AJ Auxerre,France,Ligue 2,Second Tier
308278,2381,2023-08-22,,Sivasspor,Türkiye,Süper Lig,First Tier
308279,430,2022-07-04,€8.20m,ACF Fiorentina,Italy,Serie A,First Tier
308371,2420,2022-07-01,free transfer,Vitória Guimarães SC,Portugal,Liga Portugal,First Tier
308439,501,2022-08-31,€4.00m,FK Bodø/Glimt,Norway,Eliteserien,First Tier
308444,687,2022-02-07,?,Molde FK,Norway,Eliteserien,First Tier
308459,2761,2023-02-13,free transfer,FK Haugesund,Norway,Eliteserien,First Tier
308628,814,2023-07-01,?,FK Teplice,Czech Republic,Fortuna Liga,First Tier
308989,1244,2020-08-10,free transfer,CD Leganés,Spain,LaLiga2,Second Tier
309110,681,2022-07-06,€14.00m,Real Sociedad,Spain,LaLiga,First Tier
309400,11,2023-07-01,€75.00m,Arsenal FC,England,Premier League,First Tier
309847,6110,2023-07-07,€20k,Korona Kielce,Poland,PKO BP Ekstraklasa,First Tier
309944,749,2022-07-05,free transfer,FC Empoli,Italy,Serie A,First Tier
310131,2727,2017-07-12,?,Oud-Heverlee Leuven,Belgium,Jupiler Pro League,First Tier
310458,276,2022-06-30,End of loan,Hellas Verona,Italy,Serie A,First Tier
311044,367,2023-07-17,free transfer,Rayo Vallecano,Spain,LaLiga,First Tier
311333,1047,2018-01-31,free transfer,Como 1907,Italy,Serie B,Second Tier
311489,152,2023-09-01,€1.50m,Samsunspor,Türkiye,Süper Lig,First Tier
312374,3840,2024-06-30,End of loan,Adana Demirspor,Türkiye,Süper Lig,First Tier
312493,17209,2023-09-07,?,Al-Wehda FC,Saudi Arabia,Saudi Pro League,First Tier
312678,6890,2022-07-08,€2.00m,Basaksehir FK,Türkiye,Süper Lig,First Tier
312773,252,2023-07-05,€100k,Genoa CFC,Italy,Serie A,First Tier
312819,452,2023-07-01,free transfer,BSC Young Boys,Switzerland,Super League,First Tier
313094,417,2020-08-03,€7.00m,OGC Nice,France,Ligue 1,First Tier
313888,5689,2024-02-25,?,Cracovia,Poland,PKO BP Ekstraklasa,First Tier
313944,31614,2022-08-30,?,Ludogorets Razgrad,Bulgaria,efbet Liga,First Tier
314288,82,2021-07-16,€8.00m,VfL Wolfsburg,Germany,Bundesliga,First Tier
314295,167,2019-08-02,€2.00m,FC Augsburg,Germany,Bundesliga,First Tier
314353,31,2016-07-01,,Liverpool FC,England,Premier League,First Tier
314367,336,2022-01-31,€7.75m,Sporting CP,Portugal,Liga Portugal,First Tier
314398,39,2021-07-08,free transfer,1.FSV Mainz 05,Germany,Bundesliga,First Tier
314875,379,2020-01-31,€21.30m,West Ham United,England,Premier League,First Tier
314944,2420,2023-07-04,€900k,Vitória Guimarães SC,Portugal,Liga Portugal,First Tier
314965,2919,2023-06-30,End of loan,AC Monza,Italy,Serie A,First Tier
314980,968,2024-06-30,End of loan,KVC Westerlo,Belgium,Jupiler Pro League,First Tier
315063,26069,2024-07-01,free transfer,Al-Qadsiah FC,Saudi Arabia,Saudi First Division League,Second Tier
315110,7732,2024-01-30,?,Al-Ettifaq FC,Saudi Arabia,Saudi Pro League,First Tier
315138,279,2024-06-30,End of loan,Ferencvárosi TC,Hungary,Nemzeti Bajnokság,First Tier
315145,273,2024-01-22,€15.50m,Stade Rennais FC,France,Ligue 1,First Tier
315253,1435,2022-07-01,?,Go Ahead Eagles,Netherlands,Eredivisie,First Tier
315332,39,2024-06-30,End of loan,1.FSV Mainz 05,Germany,Bundesliga,First Tier
315474,496,2024-06-30,End of loan,Malmö FF,Sweden,Allsvenskan,First Tier
315604,533,2024-06-30,End of loan,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
315733,4309,2024-03-27,€160k,Hamarkameratene,Norway,Eliteserien,First Tier
315762,940,2022-07-08,€1.40m,Celta de Vigo,Spain,LaLiga,First Tier
315779,5,2023-07-13,€20.00m,AC Milan,Italy,Serie A,First Tier
315853,46,2019-06-30,End of loan,Inter Milan,Italy,Serie A,First Tier
315858,583,2021-07-14,free transfer,Paris Saint-Germain,France,Ligue 1,First Tier
315862,252,2024-06-30,End of loan,Genoa CFC,Italy,Serie A,First Tier
315865,6574,2023-07-01,€20.00m,US Sassuolo,Italy,Serie A,First Tier
315867,800,2023-08-07,€25.50m,Atalanta BC,Italy,Serie A,First Tier
315969,985,2017-07-01,,Manchester United,England,Premier League,First Tier
316125,631,2020-08-26,€50.20m,Chelsea FC,England,Premier League,First Tier
316264,11,2021-08-20,€35.00m,Arsenal FC,England,Premier League,First Tier
316306,2802,2022-07-01,free transfer,Airdrieonians FC,Scotland,Scottish Championship,Second Tier
316445,9644,2024-01-16,free transfer,Raków Częstochowa,Poland,PKO BP Ekstraklasa,First Tier
316575,80,2023-07-01,€1.10m,VfL Bochum,Germany,Bundesliga,First Tier
316884,237,2021-07-06,€2.50m,RCD Mallorca,Spain,LaLiga,First Tier
316934,1025,2023-07-02,€2.50m,Bologna FC 1909,Italy,Serie A,First Tier
317740,202,2024-06-30,End of loan,FC Groningen,Netherlands,Keuken Kampioen Divisie,Second Tier
318077,141,2022-08-08,€6.00m,Galatasaray,Türkiye,Süper Lig,First Tier
318099,814,2023-07-11,free transfer,FK Teplice,Czech Republic,Fortuna Liga,First Tier
318112,2311,2021-07-01,€500k,SK Sigma Olomouc,Czech Republic,Fortuna Liga,First Tier
318204,23826,2022-07-31,€26.00m,RB Leipzig,Germany,Bundesliga,First Tier
318470,16704,2019-01-01,,FK Krasnodar,Russia,Premier Liga,First Tier
318523,180,2024-06-30,End of loan,Southampton FC,England,Championship,Second Tier
318528,46,2023-07-01,free transfer,Inter Milan,Italy,Serie A,First Tier
319160,1390,2023-07-15,?,Cagliari Calcio,Italy,Serie A,First Tier
319623,3999,2023-09-26,,PAS Lamia 1964,Greece,Super League 1,First Tier
319745,418,2021-06-30,End of loan,Real Madrid,Spain,LaLiga,First Tier
319859,1148,2019-07-10,€3.80m,Brentford FC,England,Premier League,First Tier
320046,172,2023-08-31,€250k,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
320140,501,2021-03-24,€450k,FK Bodø/Glimt,Norway,Eliteserien,First Tier
320141,13,2024-06-30,End of loan,Atlético de Madrid,Spain,LaLiga,First Tier
320271,237,2023-07-01,free transfer,RCD Mallorca,Spain,LaLiga,First Tier
320411,989,2019-07-29,€16.50m,AFC Bournemouth,England,Premier League,First Tier
320440,3948,2022-07-27,?,Union Saint-Gilloise,Belgium,Jupiler Pro League,First Tier
320701,152,2023-09-02,€150k,Samsunspor,Türkiye,Süper Lig,First Tier
320733,168,2020-02-07,,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
320961,168,2022-07-01,free transfer,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
321177,1897,2019-06-30,End of loan,FC Hradec Kralove,Czech Republic,Fortuna Liga,First Tier
321178,496,2024-06-30,End of loan,Malmö FF,Sweden,Allsvenskan,First Tier
321195,234,2024-07-01,€4.00m,Feyenoord Rotterdam,Netherlands,Eredivisie,First Tier
321209,1322,2023-07-21,?,FK Jablonec,Czech Republic,Fortuna Liga,First Tier
321215,5546,2022-07-01,?,FK Mlada Boleslav,Czech Republic,Fortuna Liga,First Tier
321240,6112,2023-09-01,€50k,Piast Gliwice,Poland,PKO BP Ekstraklasa,First Tier
321247,405,2021-07-01,€38.40m,Aston Villa,England,Premier League,First Tier
321528,46,2021-08-14,€14.25m,Inter Milan,Italy,Serie A,First Tier
321564,15906,2020-08-21,€20k,Bruk-Bet Termalica Nieciecza,Poland,Fortuna 1 Liga,Second Tier
321647,3524,2022-01-31,?,Clermont Foot 63,France,Ligue 1,First Tier
322288,255,2022-07-01,free transfer,Legia Warszawa,Poland,PKO BP Ekstraklasa,First Tier
322655,380,2024-06-30,End of loan,US Salernitana 1919,Italy,Serie A,First Tier
322798,255,2023-07-01,free transfer,Legia Warszawa,Poland,PKO BP Ekstraklasa,First Tier
322873,36,2023-07-01,€1.20m,Fenerbahce,Türkiye,Süper Lig,First Tier
322989,197,2023-01-01,€1.50m,AC Sparta Prague,Czech Republic,Fortuna Liga,First Tier
322990,5689,2022-07-02,free transfer,Cracovia,Poland,PKO BP Ekstraklasa,First Tier
323167,5,2024-01-03,End of loan,AC Milan,Italy,Serie A,First Tier
323704,1114,2023-07-26,€60.00m,Al-Hilal SFC,Saudi Arabia,Saudi Pro League,First Tier
323740,265,2020-07-01,free transfer,Panathinaikos FC,Greece,Super League 1,First Tier
323934,1533,2022-07-12,€1.00m,SD Eibar,Spain,LaLiga2,Second Tier
323954,410,2019-08-12,€6.00m,Udinese Calcio,Italy,Serie A,First Tier
324023,377,2020-08-03,free transfer,FC Banik Ostrava,Czech Republic,Fortuna Liga,First Tier
324041,1321,2022-07-01,?,SK Dynamo Ceske Budejovice,Czech Republic,Fortuna Liga,First Tier
324278,23826,2023-07-01,€25.50m,RB Leipzig,Germany,Bundesliga,First Tier
324358,405,2020-09-09,€34.00m,Aston Villa,England,Premier League,First Tier
324503,1090,2021-07-09,€2.50m,AZ Alkmaar,Netherlands,Eredivisie,First Tier
324690,430,2022-01-03,€15.40m,ACF Fiorentina,Italy,Serie A,First Tier
324795,3911,2023-07-01,€3.00m,Stade Brestois 29,France,Ligue 1,First Tier
324803,11282,2023-07-04,€100k,Alanyaspor,Türkiye,Süper Lig,First Tier
324804,416,2024-06-30,End of loan,Torino FC,Italy,Serie A,First Tier
324806,40,2023-07-27,€1.25m,FC Girondins Bordeaux,France,Ligue 2,Second Tier
324811,969,2022-07-01,free transfer,Montpellier HSC,France,Ligue 1,First Tier
324819,419,2023-07-01,€1.20m,GNK Dinamo Zagreb,Croatia,SuperSport HNL,First Tier
324861,533,2024-06-30,End of loan,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
325223,1095,2024-06-30,End of loan,ESTAC Troyes,France,Ligue 2,Second Tier
325443,336,2023-07-13,€21.00m,Sporting CP,Portugal,Liga Portugal,First Tier
325448,5689,2022-09-09,free transfer,Cracovia,Poland,PKO BP Ekstraklasa,First Tier
325896,626,2024-01-31,€1.10m,New England Revolution,United States,Major League Soccer,First Tier
325924,6890,2024-06-30,End of loan,Basaksehir FK,Türkiye,Süper Lig,First Tier
325993,1047,2023-07-12,free transfer,Como 1907,Italy,Serie B,Second Tier
326029,16,2021-07-27,€30.00m,Borussia Dortmund,Germany,Bundesliga,First Tier
326031,27,2022-07-19,€67.00m,Bayern Munich,Germany,Bundesliga,First Tier
326330,131,2019-07-01,€86.00m,FC Barcelona,Spain,LaLiga,First Tier
326427,2578,2024-01-09,,St. Johnstone FC,Scotland,Scottish Premiership,First Tier
326590,2759,2023-07-01,free transfer,Ross County FC,Scotland,Scottish Premiership,First Tier
326875,1100,2023-08-22,€520k,SK Brann,Norway,Eliteserien,First Tier
327251,82,2020-10-01,€10.00m,VfL Wolfsburg,Germany,Bundesliga,First Tier
327402,868,2023-07-11,free transfer,MKE Ankaragücü,Türkiye,Süper Lig,First Tier
327755,168,2024-06-30,End of loan,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
327756,2300,2023-07-05,free transfer,Jagiellonia Bialystok,Poland,PKO BP Ekstraklasa,First Tier
327757,6890,2023-07-18,free transfer,Basaksehir FK,Türkiye,Süper Lig,First Tier
328480,1049,2023-07-08,€5.00m,Valencia CF,Spain,LaLiga,First Tier
328609,496,2023-02-01,€458k,Malmö FF,Sweden,Allsvenskan,First Tier
328658,1148,2021-07-21,€15.70m,Brentford FC,England,Premier League,First Tier
328770,415,2024-06-30,End of loan,FC Toulouse,France,Ligue 1,First Tier
328784,24,2024-07-01,free transfer,Eintracht Frankfurt,Germany,Bundesliga,First Tier
328943,7775,2024-02-09,?,Hatayspor,Türkiye,Süper Lig,First Tier
329145,405,2022-07-01,€31.00m,Aston Villa,England,Premier League,First Tier
329373,35,2022-07-01,€500k,FC St. Pauli,Germany,2. Bundesliga,Second Tier
329517,683,2019-01-01,€400k,Olympiacos Piraeus,Greece,Super League 1,First Tier
329722,1075,2024-06-30,End of loan,SC Braga,Portugal,Liga Portugal,First Tier
329723,79,2024-06-30,End of loan,VfB Stuttgart,Germany,Bundesliga,First Tier
329812,8023,2023-07-03,€29.10m,Al-Ittihad Club,Saudi Arabia,Saudi Pro League,First Tier
329813,29,2023-06-30,End of loan,Everton FC,England,Premier League,First Tier
329924,687,2022-01-08,€550k,Molde FK,Norway,Eliteserien,First Tier
330208,252,2022-06-30,End of loan,Genoa CFC,Italy,Serie A,First Tier
330472,1047,2019-07-05,free transfer,Como 1907,Italy,Serie B,Second Tier
330659,989,2023-07-01,€10.80m,AFC Bournemouth,England,Premier League,First Tier
330871,6890,2021-06-30,End of loan,Basaksehir FK,Türkiye,Süper Lig,First Tier
330876,1467,2023-07-14,?,Göztepe,Türkiye,1.Lig,Second Tier
330909,1268,2023-08-29,free transfer,ADO Den Haag,Netherlands,Keuken Kampioen Divisie,Second Tier
331021,6456,2020-08-14,free transfer,GKS Katowice,Poland,Fortuna 1 Liga,Second Tier
331278,6456,2023-01-04,?,GKS Katowice,Poland,Fortuna 1 Liga,Second Tier
331362,269,2021-08-30,€1.00m,Holstein Kiel,Germany,2. Bundesliga,Second Tier
331401,398,2019-07-12,€15.00m,SS Lazio,Italy,Serie A,First Tier
331496,12321,2019-01-01,,Girona FC,Spain,LaLiga,First Tier
331498,630,2024-02-01,free transfer,Racing Santander,Spain,LaLiga2,Second Tier
331505,940,2022-07-30,free transfer,Celta de Vigo,Spain,LaLiga,First Tier
331560,11,2021-08-31,€18.60m,Arsenal FC,England,Premier League,First Tier
331575,40058,2023-07-17,€1.00m,New York City FC,United States,Major League Soccer,First Tier
331726,12,2021-08-17,€41.00m,AS Roma,Italy,Serie A,First Tier
331739,2727,2022-07-04,free transfer,Oud-Heverlee Leuven,Belgium,Jupiler Pro League,First Tier
331871,324,2018-07-01,€65k,Pogon Szczecin,Poland,PKO BP Ekstraklasa,First Tier
331963,197,2019-02-22,?,AC Sparta Prague,Czech Republic,Fortuna Liga,First Tier
332340,43,2024-07-01,free transfer,Heart of Midlothian FC,Scotland,Scottish Premiership,First Tier
332527,30,2024-01-18,?,FC Hansa Rostock,Germany,2. Bundesliga,Second Tier
332612,2425,2022-08-16,,Rio Ave FC,Portugal,Liga Portugal,First Tier
332686,9010,2019-07-01,free transfer,FCV Dender EH,Belgium,Challenger Pro League,Second Tier
332697,506,2023-06-30,End of loan,Juventus FC,Italy,Serie A,First Tier
332705,989,2023-08-20,€26.90m,AFC Bournemouth,England,Premier League,First Tier
332798,60,2018-08-31,€4.50m,SC Freiburg,Germany,Bundesliga,First Tier
332889,244,2019-09-03,€13.00m,Olympique Marseille,France,Ligue 1,First Tier
333012,2692,2024-02-09,free transfer,Egersunds IK,Norway,OBOS-ligaen,Second Tier
333014,1132,2023-08-09,€13.90m,Burnley FC,England,Premier League,First Tier
333016,1293,2023-01-24,free transfer,Tromsø IL,Norway,Eliteserien,First Tier
333074,35,2021-08-31,free transfer,FC St. Pauli,Germany,2. Bundesliga,Second Tier
333241,762,2019-07-23,€43.50m,Newcastle United,England,Premier League,First Tier
333261,6502,2023-07-01,free transfer,Jeonbuk Hyundai Motors,"Korea, South",K League 1,First Tier
333494,2311,2022-08-30,€245k,SK Sigma Olomouc,Czech Republic,Fortuna Liga,First Tier
333612,1321,2023-08-18,free transfer,SK Dynamo Ceske Budejovice,Czech Republic,Fortuna Liga,First Tier
333637,697,2022-07-25,?,FC Slovan Liberec,Czech Republic,Fortuna Liga,First Tier
333647,39,2018-07-01,,1.FSV Mainz 05,Germany,Bundesliga,First Tier
333802,40039,2023-08-03,free transfer,Abha Club,Saudi Arabia,Saudi Pro League,First Tier
333903,35,2021-07-01,free transfer,FC St. Pauli,Germany,2. Bundesliga,Second Tier
334207,39,2022-07-01,€3.50m,1.FSV Mainz 05,Germany,Bundesliga,First Tier
334213,80,2023-07-01,free transfer,VfL Bochum,Germany,Bundesliga,First Tier
334221,86,2022-07-01,free transfer,SV Werder Bremen,Germany,Bundesliga,First Tier
334229,978,2023-08-02,€1.00m,Clube de Regatas Vasco da Gama,Brazil,Campeonato Brasileiro Série A,First Tier
